time,time,flux,flux_err
1721.44550095696,1721.44550095696,0.9786960288821938,0.023315580806687657
1721.4468898659666,1721.4468898659666,1.0013369724137502,0.023159556290276093
1721.4482787752058,1721.4482787752058,1.0213905210619032,0.0232059723345605
1721.449667684445,1721.449667684445,1.0126068519756728,0.023210922811805142
1721.4510565934509,1721.4510565934509,0.9837300059618233,0.02316088902267353
1721.4524455026894,1721.4524455026894,0.9895490032186885,0.02317620549188048
1721.453834411929,1721.453834411929,1.0277411104799388,0.02319975755232574
1721.4552233209354,1721.4552233209354,0.9886532431637899,0.023236902261420656
1721.4566122301753,1721.4566122301753,1.0124344872704134,0.02321332265626698
1721.4580011394146,1721.4580011394146,1.0382994609025726,0.023194114235732304
1721.4593900484206,1721.4593900484206,0.9753061530090961,0.023342631972122677
1721.4607789576598,1721.4607789576598,0.9974934868074883,0.0232462780726343
1721.462167866899,1721.462167866899,0.9776132097664912,0.023187131024015633
1721.4635567759049,1721.4635567759049,0.9996864010941768,0.02322170884294674
1721.4649456851434,1721.4649456851434,0.9972596030365488,0.023170471918738403
1721.466334594383,1721.466334594383,0.9891200614785989,0.02319684107101371
1721.4677235033894,1721.4677235033894,0.9912395688443704,0.023213383926311414
1721.4691124126293,1721.4691124126293,0.9878955714064299,0.023191179628969497
1721.4705013218686,1721.4705013218686,1.002648481995506,0.023182807707154262
1721.4718902308746,1721.4718902308746,0.9869045837895205,0.023218744782631875
1721.4732791401138,1721.4732791401138,0.990453885596199,0.023204518059391725
1721.474668049353,1721.474668049353,0.9787616169922172,0.023212293095284865
1721.4760569583595,1721.4760569583595,1.0235595008062308,0.023275846652191772
1721.4774458675984,1721.4774458675984,1.00157353630747,0.02330783909367176
1721.478834776837,1721.478834776837,0.9790477081266543,0.023224849902717712
1721.480223685844,1721.480223685844,0.9777138491158333,0.02322008529403476
1721.4816125950842,1721.4816125950842,1.016716095262691,0.023422173948569377
1721.4830015043235,1721.4830015043235,1.0034701025611306,0.02322961388132638
1721.4843904133293,1721.4843904133293,1.0100234762248985,0.0232639499701265
1721.4857793225679,1721.4857793225679,1.0066778804761467,0.023364942061037317
1721.4871682318071,1721.4871682318071,0.983558550511965,0.023274994277888695
1721.4885571408136,1721.4885571408136,0.9952486083148226,0.023286544702830824
1721.4899460500524,1721.4899460500524,0.9971576710912671,0.023286982312536696
1721.491334959291,1721.491334959291,1.0185996143722964,0.023302850303209287
1721.492723868531,1721.492723868531,0.9934740310625158,0.023284863296965934
1721.4941127775382,1721.4941127775382,1.0080729875165022,0.023288220827040233
1721.4955016867775,1721.4955016867775,1.0034028103964203,0.023279438862706645
1721.496890596016,1721.496890596016,0.989937067540815,0.02329682257242041
1721.4982795050219,1721.4982795050219,0.9738059754649276,0.02328339408497387
1721.4996684142611,1721.4996684142611,1.0100383239911148,0.023310691548848624
1721.5010573235006,1721.5010573235006,0.9935177028422705,0.023321530424859564
1721.5024462327399,1721.5024462327399,0.9779831033245451,0.023299321281301077
1721.5038351417456,1721.5038351417456,1.023909684072597,0.023357709610727886
1721.505224050985,1721.505224050985,1.0005509026197281,0.023344352501195417
1721.506612960225,1721.506612960225,1.001377056819543,0.023319043236203874
1721.5080018694644,1721.5080018694644,0.9867524762088142,0.023319646625039176
1721.5093907784708,1721.5093907784708,0.9921460274692128,0.023340672792748915
1721.5107796877094,1721.5107796877094,0.9684443089914156,0.02334007768140879
1721.512168596948,1721.512168596948,1.020619382480431,0.02335589572891743
1721.5135575061875,1721.5135575061875,1.0044321922557844,0.02336189756580128
1721.514946415194,1721.514946415194,0.9625673926137733,0.023338247714422573
1721.5163353244325,1721.5163353244325,0.9899739104558901,0.023380520983468614
1721.5177242336717,1721.5177242336717,1.0078350069513895,0.023497978948578597
1721.519113142912,1721.519113142912,1.0009322465129047,0.023435631012629125
1721.5205020519184,1721.5205020519184,0.987644212719272,0.023409267222747616
1721.5218909611576,1721.5218909611576,0.9765481297970853,0.023621338688641757
1721.5232798703962,1721.5232798703962,1.0052703284638596,0.023434153847001007
1721.5246687796348,1721.5246687796348,1.0042085329050938,0.023425737028097856
1721.5260576886415,1721.5260576886415,1.005832767314012,0.023456000119822986
1721.5274465978807,1721.5274465978807,1.0313203940116373,0.023588926388163345
1721.5288355071207,1721.5288355071207,0.973783949035782,0.02342686312528024
1721.53022441636,1721.53022441636,1.0072347515713376,0.023447729680649423
1721.531613325366,1721.531613325366,0.9909122677601593,0.023493456245564603
1721.5330022346052,1721.5330022346052,0.9932279666528916,0.02345829951297967
1721.5343911438445,1721.5343911438445,1.0211768570494832,0.02350803141088059
1721.5357800530833,1721.5357800530833,1.0082918047178049,0.023499698959053003
1721.5371689623219,1721.5371689623219,1.0268505527282217,0.023573744905301015
1721.5385578713283,1721.5385578713283,1.0058618812160436,0.023469740934463447
1721.5399467805676,1721.5399467805676,0.9814690207960495,0.023496410532108034
1721.5413356898075,1721.5413356898075,0.986209436103593,0.02347683941470719
1721.542724599047,1721.542724599047,0.9904863738109532,0.023607964292558865
1721.5441135082856,1721.5441135082856,1.0143383443915508,0.023553427872339286
1721.545502417292,1721.545502417292,0.9763557970136728,0.0235123312899636
1721.5468913265313,1721.5468913265313,0.9932079373668266,0.023532348449687157
1721.5482802357706,1721.5482802357706,1.017201810353387,0.023563928908730356
1721.5496691450094,1721.5496691450094,1.00462814833462,0.023529873060774642
1721.551058054248,1721.551058054248,0.9983452602182937,0.023544176077660125
1721.5524469634872,1721.5524469634872,0.983867909029938,0.02355615359325585
1721.5538358724943,1721.5538358724943,0.969151892845145,0.023564461292166945
1721.5552247817345,1721.5552247817345,1.0064466209091703,0.023595742854226876
1721.556613690973,1721.556613690973,0.9909793522023119,0.02357717677748991
1721.5580026002117,1721.5580026002117,1.00620951764997,0.023590654924460275
1721.559391509451,1721.559391509451,0.9992646611369269,0.023603777118294214
1721.5607804184576,1721.5607804184576,1.0151193582537017,0.02362074645823502
1721.5621693276962,1721.5621693276962,1.019472547713874,0.023634644543937558
1721.5635582369348,1721.5635582369348,1.0073122828568646,0.02361614057820076
1721.564947146174,1721.564947146174,1.0063018236998549,0.023622027770919093
1721.566336055414,1721.566336055414,1.0034671068849044,0.023625102214527297
1721.5677249646542,1721.5677249646542,0.9877210758474789,0.023602851523153702
1721.5691138738928,1721.5691138738928,1.0060146539929284,0.023650639002406475
1721.5705027828985,1721.5705027828985,1.0173737088446009,0.023871093088240116
1721.5718916921378,1721.5718916921378,1.0137229534885905,0.023671609195537745
1721.5732806013773,1721.5732806013773,0.9916176199565202,0.023657194527271573
1721.5746695106166,1721.5746695106166,1.0086425341473524,0.02369983035540742
1721.5760584198551,1721.5760584198551,0.9977164619897982,0.02372141001546071
1721.5774473290944,1721.5774473290944,1.0160069730582675,0.023761507814968316
1721.5788362383346,1721.5788362383346,1.001879303036127,0.02373805658387148
1721.580225147341,1721.580225147341,0.9854253153503069,0.023681996423040714
1721.5816140565803,1721.5816140565803,1.0095431963185417,0.02376244806670341
1721.583002965819,1721.583002965819,1.0138290392713485,0.02373511582534062
1721.5843918750577,1721.5843918750577,1.00758208090922,0.023714026398837226
1721.585780784297,1721.585780784297,1.032830946602512,0.02377643581133939
1721.5871696935362,1721.5871696935362,1.0210434396251549,0.023724977184723797
1721.5885586027748,1721.5885586027748,1.020781631605378,0.023748175355314413
1721.589947512014,1721.589947512014,0.9986922019485011,0.02378255928853281
1721.5913364212543,1721.5913364212543,1.0091234370219533,0.023785456477249604
1721.5927253302607,1721.5927253302607,1.0018334546757428,0.02393079641193332
1721.5941142395,1721.5941142395,0.9812639326052571,0.023794294894639113
1721.5955031487388,1721.5955031487388,0.9801803032912649,0.023778545109830566
1721.5968920579774,1721.5968920579774,0.9988805975115633,0.023796444564951523
1721.5982809672166,1721.5982809672166,0.9865914614375387,0.023817522666735633
1721.599669876456,1721.599669876456,1.0116801227189525,0.023802856704319312
1721.6010587856954,1721.6010587856954,1.0181061138623062,0.023793498628367136
1721.6024476949347,1721.6024476949347,0.9837953239742251,0.023893145139912027
1721.603836604174,1721.603836604174,0.9952363973916523,0.02382991602501849
1721.6052255134132,1721.6052255134132,0.9667304249934909,0.0238694132816629
1721.6066144226525,1721.6066144226525,1.0320915757578766,0.023891478983777387
1721.608003331892,1721.608003331892,1.0087595080142158,0.023868124853996604
1721.6093922411305,1721.6093922411305,0.9956197938900166,0.023905887641628046
1721.6107811501363,1721.6107811501363,1.011672068027372,0.02394126042556928
1721.6121700593756,1721.6121700593756,1.0086030573199394,0.023868547767735067
1721.6135589686155,1721.6135589686155,0.9951447915642287,0.023890220238579552
1721.614947877855,1721.614947877855,0.9887071336626425,0.023909425287881602
1721.6163367870936,1721.6163367870936,1.0121008068121355,0.024081563348647094
1721.6177256963329,1721.6177256963329,1.0122303340588705,0.02394454076214888
1721.6191146055721,1721.6191146055721,1.0072533316916608,0.024063603621800527
1721.6205035148116,1721.6205035148116,0.9964732682998078,0.024008612343972772
1721.6218924240502,1721.6218924240502,1.0061890997103449,0.0239664307229126
1721.6232813332888,1721.6232813332888,0.9968527652901646,0.023916381425938705
1721.6246702425283,1721.6246702425283,1.0142092150533675,0.02409534430538029
1721.6260591517682,1721.6260591517682,1.006535008486514,0.023980185446639178
1721.6274480610082,1721.6274480610082,0.98449027005728,0.023943708893206166
1721.6288369702468,1721.6288369702468,0.9956998209816228,0.024016488265693914
1721.6302258794854,1721.6302258794854,1.0052393950071163,0.02396244889458588
1721.6316147887246,1721.6316147887246,1.0160531855755734,0.024082759374613055
1721.633003697964,1721.633003697964,1.03290029569074,0.02396874141355683
1721.6343926072027,1721.6343926072027,1.0071547895475226,0.02399334290866915
1721.6357815164413,1721.6357815164413,0.9771565392963393,0.024022871777790836
1721.6371704256808,1721.6371704256808,1.0160111217432786,0.024050443752862607
1721.6385593349207,1721.6385593349207,1.025376503050335,0.024124763568266164
1721.6399482441607,1721.6399482441607,1.020487193248247,0.024028851611007776
1721.6413371533993,1721.6413371533993,1.011678114413342,0.024240901760272552
1721.6427260626378,1721.6427260626378,0.9792797660887239,0.02401248444453602
1721.6441149718773,1721.6441149718773,1.024087640135731,0.024028981991757552
1721.6455038811166,1721.6455038811166,1.0106544739594892,0.024068942349043214
1721.6468927903559,1721.6468927903559,1.0076089419120902,0.024089541118360897
1721.6482816995945,1721.6482816995945,0.9962719886832829,0.02403617299853876
1721.6496706088333,1721.6496706088333,0.9836722111352703,0.02412480805103767
1721.6510595180732,1721.6510595180732,1.0203261484667643,0.024048158412818505
1721.6524484273132,1721.6524484273132,0.9855225809482744,0.02407043160737535
1721.6538373365524,1721.6538373365524,0.995503690354349,0.02410846778917284
1721.6552262457913,1721.6552262457913,1.016790619573403,0.024191929419952612
1721.6566151550298,1721.6566151550298,1.0095663466877856,0.024203925939866096
1721.658004064269,1721.658004064269,1.0116218978688052,0.024083217979220743
1721.6593929735084,1721.6593929735084,1.0000120706620568,0.0240962598847948
1721.660781882747,1721.660781882747,1.000393321593386,0.024052851342802013
1721.6621707919865,1721.6621707919865,1.01587256222502,0.024144476634018704
1721.6635597012264,1721.6635597012264,1.0295640669224528,0.02409315782838793
1721.6649486104657,1721.6649486104657,0.9688914747604757,0.024140412755124303
1721.666337519705,1721.666337519705,1.0012794468945592,0.02426009199816074
1721.6677264291766,1721.6677264291766,1.0079722298788316,0.02410604230176981
1721.6691153384152,1721.6691153384152,1.0111163731102086,0.02413597410325701
1721.6705042476544,1721.6705042476544,0.9817617087046994,0.024083841752841763
1721.6718931568937,1721.6718931568937,1.012552254765357,0.02428031794376806
1721.6732820661332,1721.6732820661332,0.974019827090901,0.024084763762130805
1721.6746709753725,1721.6746709753725,1.0041601067195451,0.02415286254573266
1721.6760598846117,1721.6760598846117,1.0113181514323437,0.02431296228815904
1721.677448793851,1721.677448793851,0.9889500746107797,0.02412078691592958
1721.6788377030903,1721.6788377030903,0.9844771340716182,0.02412557756832669
1721.6802266123298,1721.6802266123298,1.0089838992797115,0.024112515327923086
1721.6816155215683,1721.6816155215683,1.0211221426739454,0.024121158207413985
1721.683004430807,1721.683004430807,1.0009928213335613,0.02412660708850661
1721.6843933402793,1721.6843933402793,0.9887138714604436,0.024161670044802647
1721.6857822495185,1721.6857822495185,0.9749477833048603,0.024283572768989486
1721.6871711587578,1721.6871711587578,1.027320432165065,0.024165160894037384
1721.688560067997,1721.688560067997,1.034592363533628,0.02416616985294499
1721.6899489772363,1721.6899489772363,0.9873005091376084,0.024241095163154668
1721.6913378864758,1721.6913378864758,0.9859557258945637,0.02414043182257897
1721.692726795715,1721.692726795715,0.9850370527870072,0.024124616662339934
1721.6941157049537,1721.6941157049537,0.9922545547917165,0.024202537131833537
1721.6955046141923,1721.6955046141923,1.0022636724615055,0.024167153756791394
1721.6968935236646,1721.6968935236646,1.015361966540183,0.024355879529177622
1721.6982824329045,1721.6982824329045,1.020588487861023,0.02416011066845222
1721.6996713421445,1721.6996713421445,0.9931319566126946,0.024157274964721955
1721.701060251383,1721.701060251383,1.0065377600273357,0.02416214195431848
1721.7024491606217,1721.7024491606217,0.994827727687058,0.024161475648954402
1721.7038380698611,1721.7038380698611,1.032800803988278,0.02422424703044076
1721.7052269791004,1721.7052269791004,1.024689000974876,0.024176637818237177
1721.7066158885725,1721.7066158885725,0.9947665617193586,0.02416880400471298
1721.708004797811,1721.708004797811,1.025446027549204,0.02419825302112191
